,MFRISCOA-1,RA,SIMECB,FUNO11,ICHB,GENTERA,SORIANAB,ELEKTRA,CHDRAUIB,LIVEPOLC-1,AUTLANB,HERDEZ,GAPB,OMAB,MEGACPO,PINFRA,LABB,ALSEA,ARA,ASURB,AMXB,AC,AXTELCPO,KIMBERA,CEMEXCPO,BIMBOA,BOLSAA,GCARSOA1,FEMSAUBD,GFNORTEO,GFINBURO,ORBIA,GRUMAB,GMEXICOB,PE&OLES,TLEVISACPO,SIGMAFA,WALMEX
MFRISCOA-1,1.0,0.13855757538593017,0.14270163535662264,0.1308657258264737,0.17653736270651071,0.14774726669929977,0.14367706249682144,0.11491918532717611,0.17738872669544795,0.17945244085988812,0.12489851005752776,0.12887366914260706,0.11180600529671711,0.1102972220486166,0.105913676111494,0.15368323988294372,0.1431241310991212,0.1624810380862091,0.17173252480914533,0.11330371750164861,0.16573067371844918,0.15444028286388534,0.14113903428282965,0.1790070697659728,0.18916920870122392,0.19831270343056367,0.15936283705349058,0.195726718546731,0.16594061817895622,0.1883926854166039,0.19682915140051951,0.19826265245954378,0.14931168244029583,0.2032878236822196,0.18947860808173522,0.15081031412695475,0.18205200046631306,0.16160869852852724
RA,0.13855757538593017,0.9999999999999998,0.07570002276622202,0.22983771715135767,0.11110356704407563,0.23394173697785453,0.15613662921427035,0.0919709147352585,0.2027666759860885,0.24363457093613936,0.10945549441743614,0.17730925806731807,0.26898793078829897,0.2618421682902628,0.13977008926450507,0.23730415777786273,0.15476391706733858,0.23247365451152266,0.16373938646988975,0.26396977721682424,0.22995250947958562,0.20832823504302636,0.15175924382112857,0.20375583863319513,0.24205198154495425,0.22436029005161512,0.18870625040494976,0.24533467261094202,0.23525582471519604,0.26092055497538397,0.26346639957757156,0.23046966185870646,0.17089842181956807,0.22620650434069817,0.17587193677879348,0.23028400154720444,0.24754426772119786,0.19504684488489415
SIMECB,0.1427016353566226,0.07570002276622201,0.9999999999999999,0.06637985961601842,0.17395482969040332,0.0857808865302114,0.1136943891281352,0.10490240612013706,0.13613044082917689,0.1213756722692635,0.10998209165610934,0.08617169058668202,0.025899088439144454,0.027041292387028796,0.0733438651951194,0.09178843880595505,0.11358431480132873,0.10485618826741776,0.1456050858104544,0.029903899619041354,0.10999566523393536,0.1050303945628804,0.11237301591165459,0.1377375575651074,0.1342163120682884,0.1531737259118923,0.11952052566441523,0.1410360981587912,0.108008518273318,0.12523828400111006,0.13472388347572417,0.1505189713278072,0.11448802846274546,0.15862120852424477,0.16268252910990003,0.09116891246173518,0.12297253670774619,0.11964304603264073
FUNO11,0.1308657258264737,0.22983771715135767,0.06637985961601843,1.0,0.10049713507487693,0.2325239042908086,0.15098175509340922,0.08610614801056547,0.19693117917372652,0.23976892079894158,0.10358404158240912,0.1746571376981965,0.27278090083636364,0.265397908349701,0.13727562101179538,0.23550993200207115,0.14958803898117976,0.22960225384182467,0.15636691742120698,0.2673573462509829,0.22664423952960072,0.20493002665638438,0.1466097448737253,0.19782155862476924,0.23719520677901726,0.21771349658102174,0.18381004395106784,0.24003924485646827,0.23220857935405761,0.25713474222843236,0.259027480463162,0.22415082534513664,0.16599850414825706,0.2191928135957368,0.16748429121601002,0.22838658000662818,0.24364274825307786,0.19027643167103434
ICHB,0.17653736270651071,0.11110356704407566,0.17395482969040332,0.10049713507487693,1.0,0.12286106878353704,0.14573544397530472,0.12867716613589397,0.17625216775985908,0.1641322427694029,0.1363561427358737,0.11700922255210208,0.05913621007760705,0.05963194563397376,0.09835243098073697,0.13001851350204455,0.14545860734247598,0.14423800313504928,0.18261424339009913,0.06310086323858492,0.14976140925067344,0.1417516178033019,0.14375690630931012,0.17817686256492493,0.17845619387109293,0.19789719845174508,0.155933611180136,0.18652196349035172,0.1481068158895138,0.170414815809712,0.18140897526687322,0.19557830522157116,0.14827199999105042,0.20425372066041317,0.2032465081679544,0.12853883867103444,0.16636989783587858,0.1567765459363598
GENTERA,0.14774726669929975,0.23394173697785453,0.08578088653021139,0.23252390429080871,0.12286106878353706,1.0,0.16301894014525956,0.09882136082090714,0.21085517936494677,0.2502427537924439,0.11651249506599468,0.18195911899306078,0.26831367010178186,0.2613207510589494,0.14383479685012784,0.24179185325533972,0.16165129786217644,0.23797115503694796,0.17290125900642153,0.2636389672301315,0.23585312895676136,0.21407049713175025,0.15858618281278697,0.21195332423363336,0.24962202956989904,0.233497885754487,0.19570525447803142,0.2533759725905307,0.24095900492401265,0.26764747227855357,0.27086818092077786,0.23935285731153855,0.17769745507332602,0.23572797764893494,0.18617629407102332,0.2347934520870747,0.25423262503264343,0.20199397982568584
SORIANAB,0.14367706249682147,0.1561366292142704,0.11369438912813518,0.15098175509340922,0.1457354439753047,0.16301894014525953,1.0,0.10058990891395644,0.17297687312317422,0.18620405130921963,0.11209098185904463,0.13440474263057658,0.15014240028561326,0.14709237094879807,0.10872656321385532,0.16781047869302818,0.13699116758513807,0.1720540040176088,0.1579784896418863,0.14964287483423513,0.17340682562748477,0.15985814912812737,0.1348412224164586,0.1743043062077173,0.19198365093320693,0.19270368808017918,0.15730518143517194,0.19715114541286202,0.17508612171151075,0.1969799499731142,0.20313959534542408,0.19445074923768452,0.14566383813938372,0.19643657085704738,0.17290903192495888,0.1639209231823662,0.18901219471664416,0.16059410579318736
ELEKTRA,0.11491918532717611,0.09197091473525856,0.10490240612013702,0.08610614801056547,0.1286771661358939,0.0988213608209072,0.10058990891395642,0.9999999999999999,0.12356280906026788,0.12257683867994679,0.0890963439868284,0.08788102120721439,0.068994883313604,0.0682850850461753,0.07259868147749313,0.10317155851160925,0.10025136910874947,0.11023667831553655,0.1216721121562308,0.07046168482758777,0.11289269160250556,0.10557688811051438,0.09891491206367238,0.12474425733674671,0.13014378724455772,0.13828396814600852,0.11059474858499922,0.1349766544757178,0.11272028087699901,0.1283595725083459,0.13468279245144774,0.13786102298480152,0.10399111984126,0.14199116821115432,0.13454646790835398,0.10140550978545039,0.12432855553599342,0.11192166425461643
CHDRAUIB,0.17738872669544795,0.2027666759860885,0.13613044082917694,0.19693117917372652,0.17625216775985908,0.21085517936494674,0.17297687312317417,0.12356280906026784,0.9999999999999998,0.23789790855736678,0.13856117170268864,0.1718993029667529,0.20088716319368086,0.19659622049465925,0.13859998636681023,0.21661376647857628,0.1719643201555166,0.2207382160130961,0.19646875226534716,0.19970368208358238,0.22193049278484198,0.2041336008038528,0.16919356819995465,0.2196575949383076,0.24413955241537147,0.24273150803596166,0.19883776907728812,0.25030705129449754,0.2244640456561154,0.25206350453768905,0.2592443554207004,0.24544126468193234,0.18364273926410202,0.2471211658007748,0.2146194252353031,0.21140315507035404,0.24151506174451415,0.2032942854487037
LIVEPOLC-1,0.17945244085988818,0.24363457093613933,0.12137567226926349,0.23976892079894158,0.1641322427694029,0.2502427537924439,0.18620405130921955,0.12257683867994677,0.23789790855736678,1.0,0.14082709592356857,0.19685636389231653,0.2630054183806228,0.2566407717335746,0.1570199731368248,0.25546261421048444,0.1848693807012352,0.2553400664236631,0.20423697681858535,0.25962457010371787,0.2547046917784767,0.23258120512756614,0.18161809841702922,0.23937903723751772,0.27437288665126236,0.26409836789072616,0.21896384384794756,0.27979352095804516,0.2590409350335392,0.2891521052464912,0.29478264857676467,0.2689694020155673,0.2004241493101431,0.2676949746895528,0.22150808377983808,0.2486177648394168,0.27574090143300456,0.22499753046596224
AUTLANB,0.12489851005752776,0.10945549441743614,0.10998209165610934,0.1035840415824091,0.13635614273587374,0.11651249506599468,0.11209098185904465,0.08909634398682838,0.1385611717026887,0.1408270959235685,1.0,0.10117469006581216,0.08973096106941814,0.08846036965428337,0.08304848050125083,0.12109105615340887,0.11164650080539885,0.12771036027534177,0.13359008528895244,0.09078656294735432,0.1301428138318142,0.12117565695241832,0.1100834189668329,0.13981066960697658,0.1482015374301984,0.1548657633910524,0.12459199074368955,0.15325217251972953,0.13039278580525374,0.1479304644776883,0.15439979835001832,0.1549313831378801,0.11663357438345832,0.15868669065210847,0.14731339875360047,0.11878352280470392,0.14287358574995548,0.1264103460685089
HERDEZ,0.12887366914260706,0.1773092580673181,0.08617169058668202,0.1746571376981964,0.11700922255210212,0.1819591189930608,0.13440474263057658,0.08788102120721436,0.17189930296675288,0.19685636389231662,0.10117469006581216,0.9999999999999998,0.1925148138666503,0.18782090135107926,0.11378652597288232,0.1856709013048417,0.13342736596027313,0.18532154862204933,0.1470062762291987,0.18995398989393805,0.18475319998683995,0.1686145603441875,0.13106518109293092,0.1729544522832879,0.19870757211905926,0.19079041337442212,0.1583326526460726,0.20255058564263226,0.18797516892985333,0.2097327859567356,0.2136769395053573,0.19441813699115573,0.14482561881554123,0.1933219507262044,0.15934314227861532,0.18065952355845644,0.19993480882597714,0.16275855563810174
GAPB,0.11180600529671707,0.26898793078829897,0.02589908843914444,0.27278090083636364,0.05913621007760701,0.26831367010178186,0.15014240028561326,0.06899488331360397,0.20088716319368086,0.26300541838062286,0.08973096106941814,0.19251481386665026,1.0,0.33566992459073786,0.14897990790964402,0.26972246459901666,0.14836639932334986,0.2565752363547113,0.14393271019560114,0.33704258613951193,0.25057508460382955,0.22425428826649663,0.14497642654486576,0.2013837266300194,0.25431024472278047,0.22097540056021675,0.19063279393546215,0.25519622758522886,0.2586731472118473,0.28410030785007173,0.2826360835800489,0.23049170552775794,0.16944102178711287,0.22064732794134867,0.15137389292222472,0.2606688721843112,0.26740584924264826,0.1990340249159024
OMAB,0.1102972220486166,0.26184216829026286,0.027041292387028824,0.26539790834970106,0.05963194563397373,0.2613207510589494,0.14709237094879804,0.06828508504617528,0.19659622049465925,0.2566407717335746,0.08846036965428339,0.18782090135107932,0.3356699245907378,1.0000000000000002,0.14543494879192076,0.2627658366769015,0.14536867032134565,0.2501881571854949,0.14148983298294476,0.3272356591256829,0.24443710626692508,0.21884761445535245,0.1420653734301718,0.1970988703073811,0.24837743229384313,0.21630044328846404,0.18643396060464626,0.2493261987481963,0.2522639938687713,0.27714802001814665,0.2758527252182544,0.2254938827391773,0.16581739205450574,0.2160538659645102,0.14893018295481805,0.25397809062433396,0.26092901300882665,0.1945825579161434
MEGACPO,0.10591367611149403,0.1397700892645051,0.0733438651951194,0.13727562101179544,0.09835243098073694,0.14383479685012784,0.1087265632138553,0.07259868147749314,0.1385999863668102,0.15701997313682484,0.08304848050125088,0.11378652597288236,0.14897990790964405,0.14543494879192076,1.0,0.1469788809087554,0.10797126461485658,0.14735537792329387,0.11996870119757222,0.14721270130615896,0.14717281580880168,0.13454592237782476,0.10609918938607998,0.1394887915942228,0.15907359773409055,0.15393436275696692,0.1273720527558733,0.16235842701677877,0.14954678607011923,0.16708962055433177,0.1705835308604788,0.15658671098978647,0.11676088185597079,0.15614530749926062,0.13027617095963007,0.14310346162763604,0.15946059915378435,0.1307737667510125
PINFRA,0.15368323988294372,0.2373041577778627,0.0917884388059551,0.23550993200207115,0.13001851350204457,0.24179185325533975,0.16781047869302815,0.10317155851160922,0.21661376647857628,0.25546261421048444,0.121091056153409,0.18567090130484173,0.26972246459901666,0.26276583667690145,0.1469788809087554,0.9999999999999998,0.166436536912948,0.2425104850472884,0.17898840622342738,0.2652022428634499,0.24059603560788775,0.2185840213608496,0.16331854969214302,0.2177779861515087,0.25535692380491226,0.23997228231608886,0.2007757273915383,0.25939001113156834,0.24562908395889377,0.2730464057949359,0.27665262862478923,0.2457286326067633,0.18254102579277376,0.24242429327378512,0.19296776553920342,0.23877852030901953,0.2595221173791538,0.20707800666998608
LABB,0.14312413109912114,0.15476391706733855,0.11358431480132873,0.14958803898117978,0.145458607342476,0.16165129786217647,0.13699116758513805,0.10025136910874945,0.1719643201555167,0.1848693807012352,0.11164650080539884,0.1334273659602731,0.14836639932334988,0.14536867032134565,0.10797126461485657,0.166436536912948,1.0000000000000002,0.1707498152040097,0.157260634225854,0.1479125619222474,0.17213434002524927,0.15872037239767986,0.1341127233860562,0.17328945188218844,0.19069577861622206,0.1915904263256858,0.15634278238708482,0.19585979379412113,0.17377163306563362,0.19553729796524652,0.201705985431047,0.19328807760991343,0.14480973368525443,0.19532586196558352,0.17215557869506004,0.16259348997685816,0.18765512447267002,0.15958847762442935
ALSEA,0.16248103808620903,0.23247365451152266,0.10485618826741777,0.22960225384182464,0.14423800313504923,0.23797115503694788,0.17205400401760879,0.11023667831553653,0.2207382160130961,0.2553400664236631,0.12771036027534177,0.18532154862204928,0.2565752363547113,0.2501881571854949,0.14735537792329384,0.24251048504728845,0.17074981520400973,0.9999999999999998,0.1866130379293237,0.2528404634631648,0.23993106815968732,0.2186289491816495,0.16766771346470388,0.22203606006404414,0.2568755830883351,0.24484241505347687,0.20375115708319938,0.2615310188384821,0.2444042737724079,0.272343562008656,0.2769375475669375,0.24990982996915592,0.18598749619991084,0.2478384595140675,0.2019142591766544,0.23582749806852496,0.25935536860311037,0.2096847962137373
ARA,0.1717325248091454,0.16373938646988978,0.1456050858104544,0.156366917421207,0.18261424339009918,0.17290125900642164,0.1579784896418863,0.1216721121562308,0.19646875226534716,0.20423697681858538,0.13359008528895241,0.1470062762291987,0.14393271019560117,0.1414898329829448,0.11996870119757225,0.1789884062234274,0.1572606342258541,0.18661303792932377,0.9999999999999999,0.14463334458439034,0.18932442834099475,0.17557836080294867,0.15495729439635086,0.1981386258811103,0.21319227828672105,0.21931247802053794,0.17743570651041649,0.21985531582039394,0.190277824049366,0.2151449300421505,0.22347834137892877,0.2201349830065418,0.165403845824182,0.2242759272415346,0.20406252038267683,0.17527453985869806,0.20724972321892096,0.18046035924391118
ASURB,0.11330371750164861,0.26396977721682424,0.029903899619041403,0.26735734625098284,0.06310086323858488,0.2636389672301315,0.1496428748342351,0.07046168482758776,0.19970368208358238,0.25962457010371787,0.09078656294735435,0.18995398989393805,0.33704258613951193,0.32723565912568303,0.147212701306159,0.2652022428634499,0.14791256192224736,0.2528404634631648,0.1446333445843903,1.0000000000000002,0.24717221760191793,0.22142112587992588,0.14457754320070798,0.20023825371776927,0.251584109412536,0.2197840911507513,0.18919848870650366,0.25266523317262096,0.25498176975091874,0.28025910449037156,0.2791410535505509,0.22895106203706483,0.16843206910304287,0.2196406060803419,0.15241839992975584,0.2563796750342611,0.2639544562243092,0.1973707685669302
AMXB,0.1657306737184492,0.22995250947958562,0.1099956652339354,0.22664423952960078,0.1497614092506734,0.23585312895676136,0.1734068256274848,0.11289269160250555,0.22193049278484198,0.25470469177847666,0.13014281383181425,0.18475319998683995,0.25057508460382955,0.24443710626692514,0.14717281580880168,0.24059603560788775,0.17213434002524927,0.23993106815968734,0.18932442834099475,0.24717221760191793,0.9999999999999998,0.21814661684146336,0.1690740718532228,0.22328037371902598,0.256912336401279,0.24628645455100243,0.20450932342557465,0.2618133135060928,0.2433401755696105,0.27143034240893404,0.2764204423687997,0.25105864307774395,0.1869802710864762,0.24949960127668613,0.2051347768094751,0.23407240728650194,0.2586925993511216,0.2102776096889621
AC,0.15444028286388534,0.2083282350430264,0.10503039456288042,0.2049300266563844,0.1417516178033019,0.21407049713175025,0.15985814912812735,0.1055768881105144,0.20413360080385287,0.2325812051275661,0.12117565695241828,0.16861456034418745,0.22425428826649663,0.21884761445535245,0.13454592237782476,0.21858402136084956,0.1587203723976798,0.21862894918164952,0.1755783608029486,0.22142112587992588,0.21814661684146336,0.9999999999999999,0.15593795294405996,0.2054131934801511,0.2351714697196627,0.22663891637140715,0.18782082820611953,0.2398652387111444,0.2218163810000878,0.24765393563706756,0.25255690295480265,0.23075644736424014,0.17197613232413364,0.22976378462215175,0.19048040688439027,0.21274831251034593,0.23620793761235798,0.19296012562223133
AXTELCPO,0.14113903428282962,0.15175924382112857,0.1123730159116546,0.14660974487372525,0.14375690630931012,0.15858618281278694,0.13484122241645857,0.09891491206367245,0.16919356819995468,0.18161809841702925,0.1100834189668329,0.13106518109293097,0.14497642654486576,0.14206537343017178,0.10609918938607998,0.163318549692143,0.1341127233860562,0.16766771346470388,0.15495729439635084,0.14457754320070795,0.16907407185322276,0.15593795294405996,1.0,0.17050344174318144,0.18744044628120857,0.18851990144860406,0.15377740404166404,0.1925510799219984,0.1706491416014491,0.19206410605436383,0.1981836441050077,0.19014654719128404,0.14247490931762147,0.19222233791741902,0.16966995546861127,0.1595638714875436,0.18435231564471152,0.15694409187163466
KIMBERA,0.17900706976597278,0.2037558386331951,0.13773755756510744,0.19782155862476924,0.1781768625649249,0.21195332423363336,0.17430430620771722,0.12474425733674674,0.2196575949383076,0.23937903723751766,0.1398106696069766,0.1729544522832879,0.2013837266300194,0.1970988703073811,0.13948879159422276,0.2177779861515087,0.17328945188218844,0.22203606006404425,0.19813862588111023,0.2002382537177692,0.223280373719026,0.20541319348015105,0.1705034417431814,1.0000000000000002,0.2457546152253867,0.2445315320823164,0.200253663239953,0.2519966778544829,0.22579740770508983,0.2535996981781136,0.2608825788927884,0.24721840847018467,0.1849908119274625,0.24898010411403315,0.21647926876548745,0.2125550092762853,0.24301626265480514,0.2047167447868735
CEMEXCPO,0.18916920870122386,0.2420519815449543,0.1342163120682884,0.23719520677901726,0.17845619387109296,0.24962202956989907,0.19198365093320705,0.13014378724455772,0.24413955241537144,0.2743728866512624,0.1482015374301984,0.19870757211905926,0.25431024472278047,0.2483774322938432,0.15907359773409055,0.25535692380491226,0.19069577861622208,0.256875583088335,0.21319227828672108,0.251584109412536,0.256912336401279,0.23517146971966268,0.1874404462812085,0.24575461522538675,1.0,0.27128411595248686,0.22398583131497335,0.28474769734304045,0.26080304879810573,0.29170417120556363,0.2982664440827482,0.27560178483827225,0.20565768675716603,0.2753993282455922,0.23181703621151456,0.24874519363630415,0.27861805809294116,0.22976100597858065
BIMBOA,0.19831270343056362,0.2243602900516152,0.15317372591189224,0.21771349658102174,0.1978971984517451,0.23349788575448696,0.19270368808017915,0.13828396814600855,0.2427315080359617,0.26409836789072616,0.1548657633910524,0.1907904133744221,0.22097540056021678,0.21630044328846404,0.15393436275696695,0.23997228231608886,0.1915904263256858,0.24484241505347693,0.21931247802053794,0.2197840911507513,0.24628645455100234,0.22663891637140715,0.188519901448604,0.24453153208231632,0.2712841159524868,1.0,0.2212168590012125,0.2782285048810248,0.24901184880135072,0.279734622064151,0.2878610888327116,0.2731449129969291,0.20442065877667487,0.2752024267604228,0.2396699430455705,0.23424201101237596,0.268107280901375,0.2261069999626186
BOLSAA,0.1593628370534906,0.18870625040494976,0.11952052566441526,0.18381004395106787,0.155933611180136,0.19570525447803142,0.15730518143517191,0.1105947485849992,0.19883776907728823,0.2189638438479476,0.12459199074368955,0.1583326526460726,0.19063279393546215,0.18643396060464626,0.12737205275587324,0.2007757273915383,0.1563427823870848,0.20375115708319946,0.17743570651041646,0.18919848870650366,0.20450932342557462,0.18782082820611953,0.15377740404166407,0.20025366323995294,0.22398583131497335,0.22121685900121252,1.0000000000000002,0.2293874831820085,0.20708676707394624,0.23225390472524118,0.23842739085592576,0.22401319190979815,0.16747013258194865,0.225016996335406,0.1935565826587055,0.19582718265247295,0.2223117230074657,0.18592230578115573
GCARSOA1,0.19572671854673104,0.24533467261094197,0.1410360981587912,0.24003924485646813,0.1865219634903517,0.25337597259053074,0.197151145412862,0.13497665447571786,0.25030705129449754,0.27979352095804516,0.15325217251972956,0.20255058564263229,0.25519622758522886,0.24932619874819625,0.16235842701677874,0.25939001113156823,0.19585979379412113,0.2615310188384822,0.21985531582039394,0.25266523317262096,0.2618133135060927,0.23986523871114435,0.19255107992199838,0.2519966778544828,0.2847476973430406,0.2782285048810248,0.22938748318200852,1.0,0.2656036898018093,0.2972854193946427,0.30429189263841055,0.282413345419292,0.21084419953602485,0.2825983377223206,0.23927037578257576,0.25275781818753623,0.28410912977707664,0.23516052761668066
FEMSAUBD,0.1659406181789562,0.23525582471519604,0.108008518273318,0.23220857935405761,0.14810681588951383,0.24095900492401273,0.17508612171151075,0.11272028087699901,0.22446404565611544,0.2590409350335392,0.13039278580525374,0.18797516892985333,0.25867314721184725,0.25226399386877135,0.14954678607011923,0.24562908395889382,0.17377163306563362,0.24440427377240795,0.19027782404936597,0.25498176975091874,0.24334017556961057,0.22181638100008774,0.1706491416014491,0.22579740770508983,0.2608030487981057,0.24901184880135074,0.20708676707394624,0.2656036898018093,0.9999999999999998,0.2762196744736823,0.2810034471229634,0.2540672742324745,0.18912320226151724,0.25211920201473664,0.20596624028762578,0.23889238201449134,0.26310917350043767,0.21306088445672283
GFNORTEO,0.1883926854166039,0.2609205549753841,0.12523828400111006,0.25713474222843236,0.17041481580971202,0.2676474722785536,0.19697994997311422,0.1283595725083459,0.25206350453768905,0.2891521052464912,0.14793046447768834,0.20973278595673564,0.2841003078500718,0.27714802001814665,0.1670896205543318,0.27304640579493583,0.1955372979652466,0.272343562008656,0.2151449300421505,0.28025910449037156,0.27143034240893404,0.24765393563706753,0.1920641060543638,0.25359969817811373,0.2917041712055636,0.27973462206415095,0.23225390472524116,0.2972854193946427,0.2762196744736823,1.0000000000000002,0.31381645958538845,0.28513305307282005,0.2123670593730368,0.2833975609688901,0.2331306581017698,0.2656501737901946,0.29367817500736465,0.23879210573451426
GFINBURO,0.1968291514005195,0.26346639957757145,0.13472388347572417,0.25902748046316204,0.18140897526687327,0.27086818092077786,0.20313959534542406,0.1346827924514477,0.2592443554207004,0.29478264857676467,0.15439979835001838,0.2136769395053573,0.2826360835800488,0.27585272521825444,0.17058353086047875,0.2766526286247891,0.20170598543104704,0.27693754756693756,0.22347834137892872,0.279141053550551,0.2764204423687997,0.25255690295480265,0.1981836441050077,0.26088257889278843,0.2982664440827482,0.2878610888327116,0.23842739085592574,0.30429189263841055,0.2810034471229634,0.31381645958538845,0.9999999999999998,0.2929958593309975,0.21840175498800488,0.29188837590311756,0.2425283328859912,0.26929861748916445,0.29937414361937964,0.24489640802540147
ORBIA,0.1982626524595438,0.23046966185870651,0.1505189713278072,0.2241508253451366,0.19557830522157113,0.2393528573115385,0.19445074923768446,0.13786102298480152,0.24544126468193236,0.26896940201556724,0.15493138313788013,0.19441813699115573,0.23049170552775794,0.2254938827391773,0.15658671098978647,0.2457286326067634,0.19328807760991354,0.24990982996915595,0.2201349830065418,0.22895106203706483,0.25105864307774395,0.23075644736424014,0.19014654719128402,0.24721840847018473,0.2756017848382723,0.2731449129969292,0.22401319190979813,0.282413345419292,0.2540672742324746,0.28513305307282016,0.2929958593309976,1.0,0.20671399301908003,0.2779668830103369,0.24031266426196685,0.2397478419597689,0.2730699148042559,0.2291463313729368
GRUMAB,0.14931168244029586,0.17089842181956805,0.11448802846274547,0.16599850414825704,0.14827199999105042,0.17769745507332593,0.14566383813938372,0.10399111984126001,0.18364273926410202,0.2004241493101431,0.11663357438345835,0.14482561881554123,0.16944102178711287,0.16581739205450574,0.1167608818559708,0.18254102579277373,0.14480973368525443,0.1859874961999109,0.16540384582418194,0.16843206910304287,0.18698027108647625,0.1719761323241336,0.14247490931762147,0.18499081192746245,0.205657686757166,0.20442065877667487,0.16747013258194865,0.21084419953602476,0.18912320226151724,0.21236705937303674,0.21840175498800488,0.20671399301908,0.9999999999999998,0.20811057728623802,0.18067524465574056,0.178145929595133,0.20347216891094994,0.17123020878490802
GMEXICOB,0.20328782368221957,0.22620650434069808,0.15862120852424472,0.2191928135957368,0.2042537206604131,0.2357279776489349,0.19643657085704738,0.1419911682111543,0.24712116580077487,0.2676949746895528,0.1586866906521085,0.19332195072620437,0.22064732794134867,0.2160538659645102,0.15614530749926062,0.24242429327378512,0.19532586196558357,0.24783845951406755,0.22427592724153456,0.21964060608034183,0.24949960127668622,0.22976378462215175,0.19222233791741902,0.24898010411403318,0.2753993282455922,0.2752024267604228,0.225016996335406,0.2825983377223206,0.25211920201473664,0.28339756096889007,0.2918883759031176,0.2779668830103369,0.208110577286238,1.0000000000000002,0.24525123697607354,0.23670482686661756,0.2717476501769344,0.22987999937053916
PE&OLES,0.18947860808173536,0.17587193677879354,0.16268252910990003,0.16748429121601005,0.2032465081679544,0.18617629407102332,0.17290903192495888,0.134546467908354,0.21461942523530309,0.22150808377983813,0.14731339875360056,0.15934314227861537,0.15137389292222472,0.14893018295481814,0.13027617095963007,0.19296776553920342,0.17215557869506007,0.20191425917665437,0.20406252038267683,0.15241839992975584,0.20513477680947512,0.19048040688439025,0.1696699554686113,0.21647926876548748,0.2318170362115147,0.23966994304557057,0.19355658265870554,0.2392703757825757,0.2059662402876258,0.2331306581017698,0.2425283328859912,0.2403126642619669,0.18067524465574053,0.24525123697607357,0.9999999999999999,0.18906576197344005,0.22476024634961503,0.19670415644356887
TLEVISACPO,0.15081031412695475,0.23028400154720446,0.09116891246173518,0.22838658000662812,0.1285388386710344,0.23479345208707478,0.1639209231823662,0.10140550978545039,0.21140315507035404,0.24861776483941678,0.11878352280470392,0.18065952355845638,0.2606688721843111,0.25397809062433396,0.14310346162763604,0.23877852030901953,0.16259348997685813,0.2358274980685249,0.17527453985869806,0.2563796750342612,0.2340724072865019,0.21274831251034593,0.1595638714875436,0.2125550092762853,0.24874519363630412,0.234242011012376,0.19582718265247295,0.25275781818753623,0.2388923820144913,0.26565017379019457,0.2692986174891645,0.23974784195976875,0.17814592959513303,0.23670482686661756,0.18906576197344002,1.0,0.2525625688996439,0.20190929562903168
SIGMAFA,0.18205200046631304,0.24754426772119792,0.12297253670774623,0.24364274825307786,0.1663698978358786,0.2542326250326434,0.18901219471664413,0.1243285555359933,0.24151506174451415,0.27574090143300456,0.14287358574995548,0.19993480882597714,0.26740584924264826,0.2609290130088266,0.15946059915378438,0.2595221173791538,0.18765512447267002,0.2593553686031104,0.20724972321892096,0.26395445622430913,0.25869259935112165,0.23620793761235798,0.18435231564471155,0.24301626265480522,0.2786180580929412,0.268107280901375,0.22231172300746568,0.28410912977707664,0.2631091735004377,0.29367817500736465,0.2993741436193797,0.27306991480425585,0.20347216891094994,0.2717476501769344,0.22476024634961503,0.25256256889964385,1.0000000000000002,0.2284478811238891
WALMEX,0.16160869852852727,0.19504684488489415,0.11964304603264075,0.1902764316710343,0.15677654593635984,0.2019939798256858,0.16059410579318736,0.11192166425461643,0.2032942854487037,0.22499753046596224,0.12641034606850893,0.16275855563810174,0.19903402491590239,0.1945825579161434,0.13077376675101246,0.20707800666998608,0.1595884776244293,0.2096847962137373,0.18046035924391116,0.19737076856693023,0.2102776096889621,0.19296012562223133,0.15694409187163463,0.20471674478687346,0.22976100597858068,0.22610699996261863,0.1859223057811558,0.23516052761668063,0.21306088445672283,0.23879210573451418,0.24489640802540147,0.22914633137293675,0.17123020878490802,0.2298799993705392,0.19670415644356878,0.2019092956290317,0.22844788112388908,1.0
